water_depth_mm,forecast_precip_mm,Q_action0,Q_action1,Q_action2
58.775510204081634,146.9387755102041,2.8832364082336426,2.8615660667419434,2.8298227787017822
58.775510204081634,195.9183673469388,2.9833779335021973,2.983607292175293,2.9468023777008057
58.775510204081634,244.89795918367346,2.9246535301208496,2.904358148574829,2.8665335178375244
58.775510204081634,293.8775510204082,2.782907485961914,2.7636826038360596,2.7260940074920654
58.775510204081634,342.8571428571429,2.6411619186401367,2.6230077743530273,2.5856552124023438
58.775510204081634,391.8367346938776,2.4994149208068848,2.4823319911956787,2.4452152252197266
58.775510204081634,440.81632653061223,2.4147584438323975,2.41433048248291,2.375978946685791
63.673469387755105,0.0,2.43503999710083,2.42798113822937,2.385392189025879
63.673469387755105,48.9795918367347,2.567345380783081,2.5522913932800293,2.5145742893218994
63.673469387755105,97.9591836734694,2.699650526046753,2.6766016483306885,2.643756151199341
63.673469387755105,146.9387755102041,2.8100838661193848,2.799368381500244,2.7646398544311523
63.673469387755105,195.9183673469388,2.9102256298065186,2.9214093685150146,2.8816189765930176
63.673469387755105,244.89795918367346,2.8585476875305176,2.857165575027466,2.8160572052001953
63.673469387755105,293.8775510204082,2.716801643371582,2.7164902687072754,2.6756179332733154
63.673469387755105,342.8571428571429,2.5750555992126465,2.575815200805664,2.5351791381835938
63.673469387755105,391.8367346938776,2.4333090782165527,2.4351396560668945,2.3947396278381348
63.673469387755105,440.81632653061223,2.343273639678955,2.3602914810180664,2.3187947273254395
68.57142857142857,0.0,2.364166498184204,2.3659446239471436,2.3210740089416504
68.57142857142857,48.9795918367347,2.496471405029297,2.4902544021606445,2.4502553939819336
68.57142857142857,97.9591836734694,2.6287765502929688,2.6145646572113037,2.579437255859375
68.57142857142857,146.9387755102041,2.7369320392608643,2.737170934677124,2.6994569301605225
68.57142857142857,195.9183673469388,2.83707332611084,2.8592119216918945,2.8164358139038086
68.57142857142857,244.89795918367346,2.7924418449401855,2.8099732398986816,2.7655813694000244
68.57142857142857,293.8775510204082,2.650695323944092,2.669297933578491,2.6251418590545654
68.57142857142857,342.8571428571429,2.5089497566223145,2.528622627258301,2.4847025871276855
68.57142857142857,391.8367346938776,2.367203712463379,2.3879475593566895,2.3442635536193848
68.57142857142857,440.81632653061223,2.271790027618408,2.30625319480896,2.2616117000579834
73.46938775510205,0.0,2.293917655944824,2.3054940700531006,2.2582778930664062
73.46938775510205,48.9795918367347,2.425597906112671,2.428217887878418,2.385937213897705
73.46938775510205,97.9591836734694,2.5579030513763428,2.552527666091919,2.5151185989379883
73.46938775510205,146.9387755102041,2.6637797355651855,2.6749730110168457,2.6342732906341553
73.46938775510205,195.9183673469388,2.7639214992523193,2.7970142364501953,2.751253128051758
73.46938775510205,244.89795918367346,2.7263355255126953,2.7627809047698975,2.7151052951812744
73.46938775510205,293.8775510204082,2.5845892429351807,2.622105360031128,2.5746657848358154
73.46938775510205,342.8571428571429,2.4428436756134033,2.4814302921295166,2.4342267513275146
73.46938775510205,391.8367346938776,2.3010971546173096,2.340754985809326,2.2937874794006348
73.46938775510205,440.81632653061223,2.200305700302124,2.252213954925537,2.2044272422790527
78.36734693877551,0.0,2.2310843467712402,2.2638649940490723,2.2135469913482666
78.36734693877551,48.9795918367347,2.3547239303588867,2.366180658340454,2.321617603302002
78.36734693877551,97.9591836734694,2.4870290756225586,2.4904909133911133,2.4507999420166016
78.36734693877551,146.9387755102041,2.590627431869507,2.6127753257751465,2.5690903663635254
78.36734693877551,195.9183673469388,2.6907694339752197,2.734816312789917,2.6860697269439697
78.36734693877551,244.89795918367346,2.660229206085205,2.715588092803955,2.664628744125366
78.36734693877551,293.8775510204082,2.5184836387634277,2.574913263320923,2.5241899490356445
78.36734693877551,342.8571428571429,2.376737594604492,2.4342379570007324,2.3837506771087646
78.36734693877551,391.8367346938776,2.2349915504455566,2.2935619354248047,2.2433111667633057
78.36734693877551,440.81632653061223,2.1288211345672607,2.1981751918792725,2.1472434997558594
